lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
1785aly04,3 Level Product Style,1785ALY04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MESH WAVES WINGS ECRU,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Relaxed fit layer<br/>Hood<br/>Airy and extra soft<br/>Printed Mesh</p>,MESH WAVES WINGS ECRU,"Relaxed fit layer.
Hood.
Airy and extra soft.
Printed Mesh.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,MESH WAVES WINGS ECRU,,active,2018,6104330000,1785aly04_gris
1769all05,3 Level Product Style,1769ALL05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CAMERA ROLL BACK EMANA,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/<Full length<br/>Hidden pocket<br/>Strappy sides<br/>Emana fabric</p>,CAMERA ROLL BACK EMANA,"Medium rise.
Full length.
Hidden pocket.
Strappy sides.
Emana fabric.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CAMERA ROLL BACK EMANA,,active,2018,6104630000,1769all05_negro
1882ast01,3 Level Product Style,1882AST01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",OASIS BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Short sleeve top<br/>Knotted at the front<br/>Loose fit</p>,OASIS BLACK,"Short sleeve top.
Knotted at the front.
Loose fit.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,OASIS BLACK,,active,2018,6114300000,1882ast01_negro
1786alc07,3 Level Product Style,1786ALC07,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DAZZLING PALMERA CROP,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Crop Legging<br/>Hidden pocket<br/>Leaf print<br/>Envolving cuts</p>,DAZZLING PALMERA CROP,"Medium rise.
Crop Legging
Hidden pocket.
Leaf print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DAZZLING PALMERA CROP,,active,2018,6104630000,1786alc07_gris
1779asb04,3 Level Product Style,1779ASB04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RIPPLE BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Low cleavage<br/>Medium-impact support<br/>Strappy back</p>,RIPPLE BLACK,"Reversible top.
Low cleavage
Medium-impact support.
Strappy back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RIPPLE BLACK,,active,2018,6114300000,1779asb04_negro
1883att03,3 Level Product Style,1883ATT03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",UTOPIA LILAC,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Extra soft fabric<br/>Relaxed fit<br/>Racer back</p>,UTOPIA LILAC,"Extra soft fabric.
Relaxed fit.
Racer back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,UTOPIA LILAC,,active,2018,6114200000,1883att03_gris
1876ash01,3 Level Product Style,1876ASH01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CONVERT WINGS DUSK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>Tight shorts<br/>Side Pocket<br/>Reversible waistband</p>,CONVERT WINGS DUSK,"High rise.
Tight shorts.
Side Pocket.
Reversible waistband.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CONVERT WINGS DUSK,,active,2018,6104630000,1876ash01_azul
1879asb01,3 Level Product Style,1879ASB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MIRAGE BLUE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>High-impact support<br/>High neck<br/>Black and blue panels<br/>Crossed back</p>,MIRAGE BLUE,"Reversible top.
High-impact support.
High neck.
Black and blue panels
Crossed back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,MIRAGE BLUE,,active,2018,6114300000,1879asb01_azul
1823alc05,3 Level Product Style,1823ALC05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",BANNER WINGS DUSK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Capri length<br/>Hidden pocket<br/>Transparency<br/>Print and texture blocks</p>,BANNER WINGS DUSK,"Medium rise.
Capri length.
Hidden pocket.
Transparency.
Print and texture blocks.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,BANNER WINGS DUSK,,active,2018,6104630000,1823alc05_azul
1875asb01,3 Level Product Style,1875ASB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",INFATUATION BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Low impact support<br/>Deep cleavage<br/>Transparency</p>,INFATUATION BLACK,"Reversible top.
Low impact support.
Deep cleavage.
Transparency.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,INFATUATION BLACK,,active,2018,6114300000,1875asb01_negro
1827asb03,3 Level Product Style,1827ASB03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",INERTIA DUSK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>High-impact support<br/>High neck<br/>Transparency<br/>Criss-cross back</p>,INERTIA DUSK,"Reversible top.
High-impact support.
High neck.
Transparency.
Criss-cross back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,INERTIA DUSK,,active,2018,6114300000,1827asb03_azul
1837alm04,3 Level Product Style,1837ALM04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",PULSE SPACE DYE DUSK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Flippable waistband<br/>High rise<br/>7/8 Length<br/>Crossed hemline</p>,PULSE SPACE DYE DUSK,"Flippable waistband.
High rise.
7/8 Length.
Crossed hemline.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,PULSE SPACE DYE DUSK,,active,2018,6104630000,1837alm04_azul
